OrderID,ShipDate,ShipMode,AddressID,ShipmentID
CA-2016-158778,2016-09-09,Standard Class,AD000238,SH001448
CA-2017-145142,2017-01-25,First Class,AD000239,SH001449
US-2014-161613,2014-12-03,Second Class,AD000239,SH001450
CA-2016-145492,2016-11-27,Standard Class,AD000239,SH001451
CA-2017-160962,2017-05-02,Standard Class,AD000239,SH001452
CA-2014-103989,2014-03-21,First Class,AD000239,SH001453
CA-2015-145394,2015-11-20,Standard Class,AD000239,SH001454
US-2017-146213,2017-09-14,Standard Class,AD000239,SH001455
CA-2017-134810,2017-05-10,First Class,AD000239,SH001456
CA-2015-158792,2016-01-02,Standard Class,AD000241,SH001457
CA-2017-144694,2017-09-26,Second Class,AD000241,SH001458
CA-2016-112102,2016-04-16,Standard Class,AD000241,SH001459
US-2015-123960,2015-06-16,Standard Class,AD000241,SH001460
CA-2014-157147,2014-01-18,Standard Class,AD000241,SH001461
CA-2016-105746,2017-01-01,First Class,AD000241,SH001462
US-2014-164406,2014-08-19,Standard Class,AD000241,SH001463
CA-2017-113558,2017-10-26,Standard Class,AD000242,SH001464
US-2015-138303,2015-09-07,Standard Class,AD000243,SH001465
CA-2017-108574,2017-10-11,Standard Class,AD000243,SH001466
CA-2017-123239,2017-07-31,Second Class,AD000243,SH001467
CA-2014-137274,2014-04-02,Standard Class,AD000243,SH001468
CA-2015-102848,2015-11-09,Second Class,AD000244,SH001469
CA-2017-142034,2017-09-28,Standard Class,AD000244,SH001470
CA-2015-134922,2015-11-11,Standard Class,AD000244,SH001471
CA-2014-101770,2014-04-04,Standard Class,AD000244,SH001472
CA-2016-125017,2016-02-11,Standard Class,AD000244,SH001473
CA-2017-136238,2018-01-01,Standard Class,AD000244,SH001474
CA-2017-162015,2017-07-18,Standard Class,AD000244,SH001475
US-2017-129441,2017-09-11,Standard Class,AD000245,SH001476
CA-2014-100328,2014-02-03,Standard Class,AD000245,SH001477
CA-2016-154536,2016-09-09,Standard Class,AD000245,SH001478
CA-2016-102792,2016-12-19,Standard Class,AD000245,SH001479
CA-2016-168753,2016-06-01,Second Class,AD000246,SH001480
US-2017-135062,2017-09-04,Second Class,AD000246,SH001481
CA-2015-126557,2015-07-17,Second Class,AD000246,SH001482
US-2017-169551,2017-07-09,First Class,AD000246,SH001483
CA-2016-144764,2016-09-08,Standard Class,AD000246,SH001484
US-2017-151127,2017-05-25,First Class,AD000246,SH001485
CA-2014-133830,2014-12-10,Standard Class,AD000246,SH001486
CA-2017-159226,2017-04-27,Second Class,AD000246,SH001487
CA-2016-126613,2016-07-16,Standard Class,AD000247,SH001488
CA-2015-140921,2015-02-05,First Class,AD000247,SH001489
CA-2014-158064,2014-04-25,Standard Class,AD000247,SH001490
CA-2015-109939,2015-05-12,Standard Class,AD000247,SH001491
CA-2016-131065,2016-11-16,Second Class,AD000247,SH001492
CA-2014-130729,2014-10-29,Standard Class,AD000247,SH001493
CA-2015-114503,2015-11-17,Standard Class,AD000247,SH001494
CA-2017-100230,2017-12-15,Standard Class,AD000247,SH001495
US-2017-169488,2017-09-09,First Class,AD000247,SH001496
US-2017-122637,2017-09-08,Second Class,AD000248,SH001497
CA-2014-134278,2014-07-08,First Class,AD000248,SH001498
CA-2017-149888,2017-11-13,Standard Class,AD000248,SH001499
US-2016-159856,2016-10-22,Standard Class,AD000248,SH001500
CA-2017-102099,2017-12-19,First Class,AD000248,SH001501
CA-2017-157483,2017-11-18,Standard Class,AD000248,SH001502
CA-2017-111815,2017-03-10,Standard Class,AD000248,SH001503
CA-2016-140641,2016-11-02,Standard Class,AD000248,SH001504
CA-2015-163587,2015-03-18,Standard Class,AD000248,SH001505
US-2016-131611,2016-11-09,Standard Class,AD000248,SH001506
US-2017-165953,2017-01-06,Standard Class,AD000248,SH001507
CA-2015-123330,2015-06-27,Standard Class,AD000248,SH001508
US-2016-119298,2016-11-28,First Class,AD000248,SH001509
US-2017-125808,2017-11-15,Second Class,AD000248,SH001510
CA-2017-122770,2017-12-18,Standard Class,AD000248,SH001511
CA-2017-131303,2017-12-02,Standard Class,AD000248,SH001512
CA-2016-113390,2016-10-15,Standard Class,AD000248,SH001513
CA-2015-134894,2015-12-11,Standard Class,AD000250,SH001514
CA-2014-163034,2014-11-28,Standard Class,AD000250,SH001515
US-2017-141943,2017-05-09,Standard Class,AD000250,SH001516
CA-2017-140627,2017-12-27,Standard Class,AD000250,SH001517
CA-2015-112767,2015-08-06,Standard Class,AD000250,SH001518
CA-2014-140795,2014-02-03,First Class,AD000251,SH001519
CA-2015-117828,2015-12-26,First Class,AD000251,SH001520
US-2017-133312,2017-11-29,Standard Class,AD000251,SH001521
US-2017-105935,2017-01-31,Standard Class,AD000251,SH001522
US-2014-151015,2014-10-20,Standard Class,AD000251,SH001523
CA-2015-167696,2015-09-21,Standard Class,AD000251,SH001524
US-2015-120161,2015-12-23,Standard Class,AD000253,SH001525
CA-2014-104283,2014-07-01,Standard Class,AD000253,SH001526
CA-2015-169740,2015-02-25,Standard Class,AD000253,SH001527
CA-2016-105277,2016-12-08,Standard Class,AD000253,SH001528
CA-2016-105263,2016-08-11,Standard Class,AD000253,SH001529
CA-2017-162929,2017-11-22,First Class,AD000255,SH001530
CA-2016-149461,2016-11-19,Standard Class,AD000255,SH001531
CA-2016-136406,2016-04-17,Second Class,AD000257,SH001532
CA-2017-122735,2017-04-15,Second Class,AD000257,SH001533
CA-2017-117485,2017-09-29,Standard Class,AD000257,SH001534
CA-2016-119165,2016-11-06,Standard Class,AD000257,SH001535
CA-2016-130680,2016-06-29,Standard Class,AD000257,SH001536
CA-2016-148593,2016-06-18,Second Class,AD000257,SH001537
CA-2017-107125,2017-12-02,Standard Class,AD000257,SH001538
CA-2017-158071,2017-06-15,Standard Class,AD000257,SH001539
CA-2015-120677,2015-06-04,Standard Class,AD000257,SH001540
CA-2015-121699,2015-08-14,Standard Class,AD000257,SH001541
CA-2016-167241,2016-08-22,Standard Class,AD000257,SH001542
CA-2016-110086,2016-09-22,Standard Class,AD000257,SH001543
CA-2017-101945,2017-11-28,Standard Class,AD000259,SH001544
CA-2017-126956,2017-08-28,Standard Class,AD000259,SH001545
CA-2016-123274,2016-02-24,Standard Class,AD000259,SH001546
CA-2015-124450,2015-05-03,Standard Class,AD000259,SH001547
US-2016-169040,2016-12-12,Standard Class,AD000259,SH001548
CA-2017-151190,2017-07-01,Standard Class,AD000259,SH001549
CA-2017-161774,2017-05-15,First Class,AD000259,SH001550
CA-2014-128209,2014-11-22,Standard Class,AD000259,SH001551
CA-2016-126795,2016-06-16,Second Class,AD000259,SH001552
US-2014-135881,2014-05-27,Standard Class,AD000259,SH001553
CA-2016-106460,2016-02-22,Second Class,AD000259,SH001554
CA-2014-155852,2014-03-07,Second Class,AD000261,SH001555
CA-2017-133004,2017-09-05,Standard Class,AD000261,SH001556
CA-2016-115378,2016-11-23,Second Class,AD000261,SH001557
US-2015-132836,2015-06-05,Standard Class,AD000261,SH001558
CA-2015-164497,2015-11-30,First Class,AD000261,SH001559
CA-2015-126347,2015-12-19,Second Class,AD000261,SH001560
CA-2017-137421,2017-10-11,Standard Class,AD000261,SH001561
CA-2016-113243,2016-06-15,Standard Class,AD000262,SH001562
CA-2017-115364,2017-07-02,Standard Class,AD000262,SH001563
CA-2017-162173,2017-11-01,Standard Class,AD000262,SH001564
CA-2015-109169,2015-04-24,Standard Class,AD000262,SH001565
CA-2016-107783,2016-07-29,First Class,AD000262,SH001566
CA-2017-118731,2017-11-22,Second Class,AD000263,SH001567
CA-2017-133823,2017-05-12,Same Day,AD000263,SH001568
CA-2016-116722,2016-11-16,Standard Class,AD000263,SH001569
CA-2014-159814,2014-06-28,Standard Class,AD000263,SH001570
CA-2014-145576,2014-09-18,Second Class,AD000264,SH001571
CA-2014-140858,2014-07-02,Standard Class,AD000264,SH001572
US-2015-140200,2015-07-28,First Class,AD000264,SH001573
US-2016-132857,2016-12-17,Standard Class,AD000264,SH001574
CA-2017-145653,2017-09-01,Same Day,AD000264,SH001575
CA-2017-122175,2017-05-14,Second Class,AD000264,SH001576
CA-2015-135853,2015-12-14,First Class,AD000264,SH001577
CA-2015-130736,2015-12-09,First Class,AD000265,SH001578
CA-2017-159884,2017-09-05,Standard Class,AD000265,SH001579
CA-2014-117317,2014-10-19,Same Day,AD000265,SH001580
CA-2016-164483,2016-02-03,Standard Class,AD000265,SH001581
US-2017-150847,2017-05-06,Standard Class,AD000265,SH001582
US-2014-106334,2015-01-02,Standard Class,AD000265,SH001583
CA-2016-159653,2016-05-22,Same Day,AD000265,SH001584
US-2017-120649,2017-01-26,Standard Class,AD000265,SH001585
CA-2015-133445,2015-10-09,Standard Class,AD000265,SH001586
CA-2015-141740,2015-11-05,Standard Class,AD000265,SH001587
US-2017-162124,2017-05-10,Standard Class,AD000265,SH001588
CA-2017-137099,2017-12-10,First Class,AD000266,SH001589
US-2016-153129,2016-12-30,Standard Class,AD000266,SH001590
CA-2016-111213,2016-04-05,Standard Class,AD000266,SH001591
CA-2016-125850,2016-01-28,Standard Class,AD000266,SH001592
CA-2014-138737,2014-12-10,First Class,AD000266,SH001593
CA-2014-138128,2014-12-15,Standard Class,AD000266,SH001594
CA-2017-113572,2017-11-11,Standard Class,AD000266,SH001595
US-2015-168704,2015-04-17,Standard Class,AD000266,SH001596
CA-2017-156951,2017-10-08,Standard Class,AD000267,SH001597
CA-2016-139885,2016-12-08,Standard Class,AD000267,SH001598
US-2014-102631,2014-12-17,Standard Class,AD000267,SH001599
CA-2014-146885,2014-06-05,Standard Class,AD000267,SH001600
CA-2015-164301,2015-03-30,Standard Class,AD000267,SH001601
CA-2017-164826,2018-01-04,Standard Class,AD000268,SH001602
US-2017-142188,2017-09-11,Same Day,AD000268,SH001603
CA-2015-105844,2015-10-27,Second Class,AD000268,SH001604
CA-2015-102855,2015-04-06,Same Day,AD000268,SH001605
US-2014-166828,2014-08-25,First Class,AD000268,SH001606
CA-2014-156342,2014-06-20,Second Class,AD000268,SH001607
CA-2016-127250,2016-11-07,Standard Class,AD000269,SH001608
CA-2015-120341,2015-09-29,Second Class,AD000269,SH001609
CA-2015-153108,2015-03-09,Standard Class,AD000269,SH001610
CA-2017-123967,2017-11-03,Second Class,AD000269,SH001611
CA-2014-142314,2014-12-28,Standard Class,AD000269,SH001612
US-2017-158505,2017-07-21,Same Day,AD000269,SH001613
CA-2016-128811,2016-09-16,Standard Class,AD000269,SH001614
CA-2016-132899,2016-04-11,Standard Class,AD000269,SH001615
CA-2017-163097,2017-08-31,Standard Class,AD000269,SH001616
CA-2015-149713,2015-09-22,Second Class,AD000270,SH001617
CA-2015-141012,2015-06-11,Second Class,AD000270,SH001618
CA-2017-128783,2017-09-07,Same Day,AD000270,SH001619
CA-2014-130428,2014-03-31,Same Day,AD000270,SH001620
CA-2017-118640,2017-07-26,Standard Class,AD000271,SH001621
CA-2016-159737,2016-09-09,Standard Class,AD000271,SH001622
US-2014-141257,2014-06-14,Standard Class,AD000271,SH001623
US-2014-159926,2014-11-22,Standard Class,AD000271,SH001624
CA-2016-120796,2016-04-07,Standard Class,AD000271,SH001625
US-2016-151827,2016-04-02,Second Class,AD000271,SH001626
US-2017-126053,2017-12-08,First Class,AD000271,SH001627
CA-2015-151869,2015-09-25,Same Day,AD000271,SH001628
CA-2017-102820,2017-05-11,Standard Class,AD000271,SH001629
CA-2017-144365,2017-10-30,Standard Class,AD000271,SH001630
CA-2016-161746,2016-10-27,Standard Class,AD000271,SH001631
CA-2015-132906,2015-09-14,Standard Class,AD000272,SH001632
CA-2016-148201,2016-08-29,Second Class,AD000272,SH001633
CA-2015-121797,2015-02-06,Standard Class,AD000272,SH001634
CA-2015-122623,2015-09-11,Standard Class,AD000272,SH001635
CA-2016-130078,2016-08-14,Standard Class,AD000272,SH001636
CA-2014-141726,2014-07-22,First Class,AD000272,SH001637
CA-2017-146185,2017-09-19,Standard Class,AD000272,SH001638
CA-2017-145233,2017-12-05,Standard Class,AD000273,SH001639
US-2017-152002,2017-06-11,Same Day,AD000273,SH001640
CA-2014-124646,2014-06-24,First Class,AD000273,SH001641
CA-2015-146486,2015-11-14,Second Class,AD000273,SH001642
CA-2016-126102,2016-09-12,Second Class,AD000273,SH001643
CA-2015-100251,2015-05-23,Standard Class,AD000273,SH001644
CA-2015-128139,2015-07-09,Standard Class,AD000274,SH001645
CA-2016-165015,2016-02-27,Second Class,AD000274,SH001646
CA-2017-168396,2017-08-08,Second Class,AD000274,SH001647
CA-2017-101574,2017-10-04,Standard Class,AD000274,SH001648
CA-2017-125472,2017-05-31,First Class,AD000274,SH001649
CA-2017-146192,2017-04-26,Standard Class,AD000274,SH001650
US-2016-156986,2016-03-24,Standard Class,AD000275,SH001651
CA-2014-151995,2014-10-15,First Class,AD000275,SH001652
CA-2016-169103,2016-03-13,Standard Class,AD000275,SH001653
CA-2016-130946,2016-04-12,Standard Class,AD000275,SH001654
CA-2017-100013,2017-11-11,Standard Class,AD000275,SH001655
CA-2015-133452,2015-04-19,Standard Class,AD000275,SH001656
US-2017-102288,2017-06-23,Standard Class,AD000275,SH001657
CA-2015-106978,2015-10-04,Standard Class,AD000275,SH001658
CA-2015-115567,2015-09-18,Standard Class,AD000275,SH001659
CA-2014-126802,2015-01-05,Standard Class,AD000275,SH001660
CA-2015-130365,2015-04-29,Standard Class,AD000275,SH001661
CA-2017-115322,2017-05-16,Second Class,AD000275,SH001662
CA-2017-133928,2017-06-17,Standard Class,AD000275,SH001663
CA-2014-135405,2014-01-13,Standard Class,AD000276,SH001664
CA-2015-135272,2015-12-12,Standard Class,AD000276,SH001665
CA-2015-124044,2015-07-26,Second Class,AD000276,SH001666
CA-2016-131296,2016-10-09,Standard Class,AD000276,SH001667
CA-2014-131450,2014-08-15,Standard Class,AD000277,SH001668
US-2016-148803,2016-12-11,Same Day,AD000277,SH001669
CA-2016-125206,2016-01-05,First Class,AD000277,SH001670
CA-2017-109183,2017-12-09,Standard Class,AD000277,SH001671
CA-2015-141327,2015-12-03,First Class,AD000277,SH001672
CA-2016-126732,2016-09-06,Standard Class,AD000277,SH001673
CA-2016-120180,2016-07-16,First Class,AD000278,SH001674
CA-2017-120376,2017-12-25,First Class,AD000278,SH001675
CA-2017-119669,2017-01-30,Standard Class,AD000278,SH001676
CA-2016-142370,2016-09-23,Standard Class,AD000278,SH001677
CA-2016-109722,2016-12-07,Second Class,AD000278,SH001678
CA-2016-117408,2016-09-06,Standard Class,AD000278,SH001679
US-2017-107384,2017-12-08,Standard Class,AD000278,SH001680
CA-2015-126970,2015-09-24,Standard Class,AD000278,SH001681
CA-2015-116841,2015-04-18,Standard Class,AD000278,SH001682
US-2016-100720,2016-07-21,Standard Class,AD000279,SH001683
CA-2014-166884,2014-03-16,Second Class,AD000279,SH001684
CA-2015-135363,2015-04-02,Standard Class,AD000279,SH001685
CA-2014-113929,2014-06-21,Standard Class,AD000279,SH001686
CA-2017-104577,2017-05-17,Standard Class,AD000279,SH001687
CA-2016-140018,2016-11-26,Standard Class,AD000279,SH001688
CA-2016-110982,2016-06-07,First Class,AD000279,SH001689
CA-2014-131541,2014-07-28,Same Day,AD000279,SH001690
CA-2017-110443,2017-11-25,Standard Class,AD000279,SH001691
CA-2017-122028,2017-08-25,Standard Class,AD000279,SH001692
CA-2016-112256,2016-07-28,Standard Class,AD000279,SH001693
CA-2017-110821,2017-08-08,First Class,AD000279,SH001694
US-2015-144771,2015-10-04,First Class,AD000279,SH001695
CA-2014-149958,2014-03-19,Standard Class,AD000280,SH001696
CA-2017-101049,2017-06-25,Second Class,AD000280,SH001697
CA-2016-118913,2016-06-29,Standard Class,AD000280,SH001698
CA-2015-150749,2015-04-03,Second Class,AD000280,SH001699
CA-2014-128538,2014-10-15,Standard Class,AD000280,SH001700
CA-2016-114405,2016-04-12,Standard Class,AD000280,SH001701
CA-2015-143700,2015-07-26,Same Day,AD000280,SH001702
US-2014-105767,2014-05-27,Standard Class,AD000281,SH001703
CA-2015-112319,2015-09-05,Standard Class,AD000281,SH001704
CA-2017-111808,2017-12-20,Standard Class,AD000281,SH001705
CA-2016-147536,2016-12-31,Standard Class,AD000281,SH001706
CA-2014-115056,2014-05-02,Same Day,AD000281,SH001707
CA-2016-161816,2016-05-01,First Class,AD000282,SH001708
CA-2016-140928,2016-09-22,Standard Class,AD000282,SH001709
CA-2014-125542,2014-12-07,First Class,AD000282,SH001710
CA-2015-110289,2015-11-02,Standard Class,AD000282,SH001711
CA-2015-101126,2015-02-14,Second Class,AD000282,SH001712
CA-2016-132066,2016-10-20,Standard Class,AD000282,SH001713
CA-2017-107825,2017-11-18,Same Day,AD000282,SH001714
CA-2017-110310,2017-11-02,Standard Class,AD000282,SH001715
US-2017-125213,2017-12-13,First Class,AD000282,SH001716
CA-2016-121223,2016-09-13,Second Class,AD000283,SH001717
CA-2017-150420,2017-06-08,Standard Class,AD000283,SH001718
CA-2017-162880,2017-12-29,Standard Class,AD000283,SH001719
CA-2014-111934,2014-05-07,First Class,AD000283,SH001720
CA-2017-138611,2017-11-17,Second Class,AD000284,SH001721
CA-2015-142237,2015-07-13,First Class,AD000284,SH001722
CA-2017-104647,2017-03-01,Standard Class,AD000284,SH001723
CA-2014-106264,2014-12-30,Standard Class,AD000284,SH001724
CA-2016-119683,2016-03-16,Second Class,AD000284,SH001725
US-2017-127341,2017-02-02,Standard Class,AD000284,SH001726
CA-2016-124233,2016-04-14,Standard Class,AD000284,SH001727
CA-2015-120516,2015-08-17,Standard Class,AD000284,SH001728
US-2016-167472,2016-06-07,First Class,AD000284,SH001729
CA-2016-158610,2016-09-22,First Class,AD000284,SH001730
CA-2017-100902,2017-11-21,Standard Class,AD000284,SH001731
CA-2017-117947,2017-08-23,Second Class,AD000285,SH001732
US-2015-130519,2015-09-15,Same Day,AD000285,SH001733
US-2017-116659,2017-11-12,Same Day,AD000285,SH001734
CA-2017-120019,2017-02-21,Standard Class,AD000285,SH001735
CA-2014-100762,2014-11-29,Standard Class,AD000285,SH001736
US-2014-111171,2014-12-31,Standard Class,AD000286,SH001737
CA-2015-120362,2015-09-19,Standard Class,AD000286,SH001738
CA-2016-106894,2016-02-07,Same Day,AD000286,SH001739
CA-2017-140053,2017-07-10,Standard Class,AD000286,SH001740
CA-2017-122196,2017-09-24,First Class,AD000286,SH001741
CA-2017-106432,2017-10-24,Standard Class,AD000286,SH001742
CA-2017-102610,2017-11-08,Standard Class,AD000286,SH001743
CA-2014-128237,2014-03-30,Standard Class,AD000286,SH001744
CA-2017-169607,2017-10-15,First Class,AD000286,SH001745
CA-2015-138009,2015-12-03,Standard Class,AD000287,SH001746
CA-2015-143077,2015-09-21,Standard Class,AD000287,SH001747
CA-2017-122644,2017-11-17,Standard Class,AD000287,SH001748
CA-2015-121097,2015-01-08,Standard Class,AD000287,SH001749
CA-2017-139311,2017-08-13,First Class,AD000287,SH001750
CA-2015-161214,2015-10-08,Second Class,AD000287,SH001751
CA-2014-169852,2014-10-26,Standard Class,AD000287,SH001752
CA-2017-152205,2017-10-05,Standard Class,AD000287,SH001753
CA-2016-146913,2016-11-05,Standard Class,AD000287,SH001754
CA-2017-163020,2017-09-19,Standard Class,AD000288,SH001755
US-2017-106663,2017-06-13,Standard Class,AD000288,SH001756
CA-2015-133025,2015-09-19,Second Class,AD000288,SH001757
CA-2016-128727,2016-09-04,Standard Class,AD000288,SH001758
CA-2015-139094,2015-11-27,Standard Class,AD000288,SH001759
CA-2017-157931,2017-09-22,Second Class,AD000288,SH001760
CA-2017-169054,2017-04-26,Standard Class,AD000288,SH001761
CA-2017-145506,2017-06-07,Standard Class,AD000288,SH001762
CA-2017-153787,2017-05-23,Standard Class,AD000289,SH001763
CA-2017-135034,2017-08-03,First Class,AD000289,SH001764
CA-2016-112893,2016-09-13,Second Class,AD000289,SH001765
CA-2014-146731,2014-11-08,Standard Class,AD000289,SH001766
CA-2017-103443,2017-12-23,Standard Class,AD000289,SH001767
CA-2015-123113,2015-11-27,Second Class,AD000289,SH001768
CA-2016-116603,2016-07-22,Standard Class,AD000289,SH001769
CA-2014-146500,2014-09-04,Standard Class,AD000289,SH001770
CA-2017-106824,2017-07-11,Standard Class,AD000289,SH001771
CA-2016-108210,2016-05-31,Same Day,AD000289,SH001772
US-2016-135720,2016-12-13,Second Class,AD000291,SH001773
CA-2016-141082,2016-12-13,Standard Class,AD000291,SH001774
CA-2017-163321,2017-08-11,Second Class,AD000291,SH001775
CA-2016-145842,2016-06-20,Second Class,AD000291,SH001776
CA-2017-134796,2017-07-01,Standard Class,AD000291,SH001777
CA-2015-112711,2015-07-18,Standard Class,AD000291,SH001778
CA-2016-146150,2016-02-19,Standard Class,AD000291,SH001779
