CustomerID,Country,City,State,PostalCode,Region,AddressID
BD-11725,United States,Newark,Ohio,43055,East,AD001337
MS-17530,United States,San Diego,California,92037,West,AD001338
SC-20770,United States,San Francisco,California,94122,West,AD001339
FM-14380,United States,Jacksonville,North Carolina,28540,South,AD001340
KT-16480,United States,Franklin,Massachusetts,2038,East,AD001341
AP-10720,United States,Frisco,Texas,75034,Central,AD001342
RH-19555,United States,Tallahassee,Florida,32303,South,AD001343
CS-11950,United States,Seattle,Washington,98115,West,AD001344
TM-21010,United States,Vacaville,California,95687,West,AD001345
HF-14995,United States,Los Angeles,California,90008,West,AD001346
GA-14515,United States,San Francisco,California,94122,West,AD001347
ES-14020,United States,New York City,New York,10035,East,AD001348
JP-16135,United States,Columbus,Georgia,31907,South,AD001349
Dp-13240,United States,Murray,Utah,84107,West,AD001350
NK-18490,United States,San Francisco,California,94110,West,AD001351
PL-18925,United States,Philadelphia,Pennsylvania,19140,East,AD001352
RW-19690,United States,Philadelphia,Pennsylvania,19134,East,AD001353
MO-17950,United States,Dallas,Texas,75220,Central,AD001354
JJ-15445,United States,Waukesha,Wisconsin,53186,Central,AD001355
BT-11680,United States,Fort Lauderdale,Florida,33311,South,AD001356
RD-19585,United States,Detroit,Michigan,48205,Central,AD001357
ML-17755,United States,Springfield,Ohio,45503,East,AD001358
JE-15745,United States,San Diego,California,92037,West,AD001359
ER-13855,United States,Colorado Springs,Colorado,80906,West,AD001360
JM-15535,United States,Bakersfield,California,93309,West,AD001361
SS-20140,United States,Pompano Beach,Florida,33068,South,AD001362
TC-21295,United States,New York City,New York,10035,East,AD001363
HG-15025,United States,Lakeville,Minnesota,55044,Central,AD001364
LD-17005,United States,Detroit,Michigan,48234,Central,AD001365
AS-10285,United States,Philadelphia,Pennsylvania,19134,East,AD001366
MP-17965,United States,Troy,Ohio,45373,East,AD001367
CD-12790,United States,Los Angeles,California,90036,West,AD001368
MD-17860,United States,Corpus Christi,Texas,78415,Central,AD001369
BM-11650,United States,Omaha,Nebraska,68104,Central,AD001370
KN-16450,United States,Redondo Beach,California,90278,West,AD001371
IG-15085,United States,Little Rock,Arkansas,72209,South,AD001372
JS-15595,United States,Miami,Florida,33180,South,AD001373
GA-14725,United States,Salem,Oregon,97301,West,AD001374
DL-13330,United States,Las Cruces,New Mexico,88001,West,AD001375
CS-12505,United States,San Francisco,California,94122,West,AD001376
CC-12145,United States,El Paso,Texas,79907,Central,AD001377
MH-18025,United States,Seattle,Washington,98115,West,AD001378
MP-18175,United States,Milwaukee,Wisconsin,53209,Central,AD001379
DR-12940,United States,Franklin,Massachusetts,2038,East,AD001380
DM-13015,United States,Encinitas,California,92024,West,AD001381
BD-11620,United States,Anaheim,California,92804,West,AD001382
DC-12850,United States,Arlington,Texas,76017,Central,AD001383
MT-18070,United States,Houston,Texas,77041,Central,AD001384
MJ-17740,United States,Lancaster,Ohio,43130,East,AD001385
ND-18370,United States,Portland,Oregon,97206,West,AD001386
CA-11965,United States,Hoover,Alabama,35244,South,AD001387
GA-14725,United States,Los Angeles,California,90036,West,AD001388
TC-21295,United States,Tallahassee,Florida,32303,South,AD001389
JB-15400,United States,New York City,New York,10009,East,AD001390
CK-12325,United States,Chesapeake,Virginia,23320,South,AD001391
RL-19615,United States,Fayetteville,North Carolina,28314,South,AD001392
AC-10660,United States,Huntsville,Texas,77340,Central,AD001393
BH-11710,United States,Philadelphia,Pennsylvania,19140,East,AD001394
BG-11695,United States,Woodstock,Illinois,60098,Central,AD001395
XP-21865,United States,Everett,Massachusetts,2149,East,AD001396
SN-20560,United States,Chicago,Illinois,60653,Central,AD001397
DM-13345,United States,Roswell,Georgia,30076,South,AD001398
AJ-10780,United States,Palm Coast,Florida,32137,South,AD001399
KC-16255,United States,Philadelphia,Pennsylvania,19120,East,AD001400
VF-21715,United States,Columbus,Indiana,47201,Central,AD001401
SV-20935,United States,Oceanside,New York,11572,East,AD001402
EM-13810,United States,Franklin,Massachusetts,2038,East,AD001403
RB-19360,United States,Sioux Falls,South Dakota,57103,Central,AD001404
DJ-13510,United States,San Diego,California,92037,West,AD001405
CC-12370,United States,Fayetteville,North Carolina,28314,South,AD001406
SC-20380,United States,Atlanta,Georgia,30318,South,AD001407
RH-19495,United States,Orlando,Florida,32839,South,AD001408
JK-15370,United States,San Francisco,California,94122,West,AD001409
AF-10885,United States,Toledo,Ohio,43615,East,AD001410
LC-16885,United States,Saint Petersburg,Florida,33710,South,AD001411
BF-11275,United States,Tucson,Arizona,85705,West,AD001412
SC-20800,United States,Los Angeles,California,90036,West,AD001413
SW-20275,United States,San Diego,California,92105,West,AD001414
MC-17845,United States,New York City,New York,10035,East,AD001415
TD-20995,United States,San Diego,California,92037,West,AD001416
Dp-13240,United States,Westfield,New Jersey,7090,East,AD001417
SD-20485,United States,Orange,New Jersey,7050,East,AD001418
TM-21010,United States,Woodstock,Illinois,60098,Central,AD001419
BK-11260,United States,San Francisco,California,94110,West,AD001420
JF-15490,United States,San Francisco,California,94122,West,AD001421
EP-13915,United States,Tempe,Arizona,85281,West,AD001422
EP-13915,United States,Los Angeles,California,90008,West,AD001423
KH-16630,United States,Seattle,Washington,98105,West,AD001424
HG-14845,United States,Lake Charles,Louisiana,70601,South,AD001425
JC-16105,United States,Rochester,New York,14609,East,AD001426
KM-16720,United States,Long Beach,New York,11561,East,AD001427
EB-13975,United States,Charlotte,North Carolina,28205,South,AD001428
PW-19240,United States,Houston,Texas,77036,Central,AD001429
PG-18895,United States,New York City,New York,10035,East,AD001430
DB-12910,United States,Columbus,Georgia,31907,South,AD001431
CR-12730,United States,Chicago,Illinois,60610,Central,AD001432
KH-16330,United States,Highland Park,Illinois,60035,Central,AD001433
DL-12925,United States,Eagan,Minnesota,55122,Central,AD001434
ME-17725,United States,Seattle,Washington,98103,West,AD001435
VD-21670,United States,Coral Springs,Florida,33065,South,AD001436
CK-12205,United States,Hempstead,New York,11550,East,AD001437
DL-12925,United States,Noblesville,Indiana,46060,Central,AD001438
SE-20110,United States,Dallas,Texas,75220,Central,AD001439
LS-17200,United States,Philadelphia,Pennsylvania,19140,East,AD001440
MM-17920,United States,San Francisco,California,94109,West,AD001441
DB-13270,United States,Austin,Texas,78745,Central,AD001442
RW-19630,United States,Detroit,Michigan,48234,Central,AD001443
JM-16195,United States,Watertown,New York,13601,East,AD001444
BP-11155,United States,Columbus,Georgia,31907,South,AD001445
CT-11995,United States,Apple Valley,Minnesota,55124,Central,AD001446
TH-21550,United States,Burlington,North Carolina,27217,South,AD001447
ME-17320,United States,Saginaw,Michigan,48601,Central,AD001448
TT-21220,United States,San Francisco,California,94109,West,AD001449
GT-14710,United States,Seattle,Washington,98105,West,AD001450
JD-16150,United States,Milwaukee,Wisconsin,53209,Central,AD001451
MC-18100,United States,Los Angeles,California,90049,West,AD001452
LH-17020,United States,San Francisco,California,94122,West,AD001453
MP-18175,United States,San Diego,California,92024,West,AD001454
EM-14140,United States,Glendale,Arizona,85301,West,AD001455
GG-14650,United States,New York City,New York,10035,East,AD001456
MA-17995,United States,Watertown,New York,13601,East,AD001457
SH-20395,United States,Springfield,Ohio,45503,East,AD001458
KT-16465,United States,Los Angeles,California,90032,West,AD001459
PO-19180,United States,Seattle,Washington,98115,West,AD001460
AY-10555,United States,Oceanside,California,92054,West,AD001461
Co-12640,United States,Skokie,Illinois,60076,Central,AD001462
JF-15565,United States,Fayetteville,North Carolina,28314,South,AD001463
AR-10510,United States,Tulsa,Oklahoma,74133,Central,AD001464
AG-10675,United States,Allen,Texas,75002,Central,AD001465
DV-13045,United States,Philadelphia,Pennsylvania,19143,East,AD001466
HL-15040,United States,Rochester,New York,14609,East,AD001467
ND-18370,United States,Mount Pleasant,South Carolina,29464,South,AD001468
GB-14575,United States,Philadelphia,Pennsylvania,19134,East,AD001469
CL-12565,United States,Seattle,Washington,98115,West,AD001470
RC-19960,United States,Springfield,Oregon,97477,West,AD001471
JB-16045,United States,Columbus,Georgia,31907,South,AD001472
MC-17635,United States,Los Angeles,California,90032,West,AD001473
TT-21265,United States,New York City,New York,10024,East,AD001474
MJ-17740,United States,Detroit,Michigan,48227,Central,AD001475
AT-10735,United States,Stockton,California,95207,West,AD001476
PB-19150,United States,Phoenix,Arizona,85023,West,AD001477
NW-18400,United States,Philadelphia,Pennsylvania,19120,East,AD001478
VP-21730,United States,Sterling Heights,Michigan,48310,Central,AD001479
RD-19810,United States,Rochester,New York,14609,East,AD001480
MG-17875,United States,New York City,New York,10011,East,AD001481
PA-19060,United States,Eau Claire,Wisconsin,54703,Central,AD001482
CR-12730,United States,New York City,New York,10009,East,AD001483
AA-10375,United States,Rancho Cucamonga,California,91730,West,AD001484
JG-15160,United States,Murray,Kentucky,42071,South,AD001485
RR-19525,United States,Toledo,Ohio,43615,East,AD001486
SR-20425,United States,Louisville,Colorado,80027,West,AD001487
LS-16975,United States,New York City,New York,10035,East,AD001488
MH-18115,United States,Pharr,Texas,78577,Central,AD001489
SC-20095,United States,West Jordan,Utah,84084,West,AD001490
JB-16000,United States,Brownsville,Texas,78521,Central,AD001491
AC-10450,United States,New York City,New York,10011,East,AD001492
MO-17800,United States,Philadelphia,Pennsylvania,19140,East,AD001493
RB-19645,United States,Billings,Montana,59102,West,AD001494
AI-10855,United States,Chesapeake,Virginia,23320,South,AD001495
DR-12880,United States,Gresham,Oregon,97030,West,AD001496
DM-12955,United States,Lincoln Park,Michigan,48146,Central,AD001497
JH-16180,United States,Gresham,Oregon,97030,West,AD001498
AB-10060,United States,Philadelphia,Pennsylvania,19143,East,AD001499
BD-11605,United States,Monroe,Louisiana,71203,South,AD001500
AS-10045,United States,Pasadena,California,91104,West,AD001501
ZD-21925,United States,Chattanooga,Tennessee,37421,South,AD001502
KF-16285,United States,Long Beach,California,90805,West,AD001503
BP-11230,United States,Troy,Ohio,45373,East,AD001504
CC-12430,United States,Minneapolis,Minnesota,55407,Central,AD001505
DB-13615,United States,Seattle,Washington,98105,West,AD001506
TC-21475,United States,Columbus,Georgia,31907,South,AD001507
NZ-18565,United States,Meridian,Idaho,83642,West,AD001508
SW-20350,United States,Detroit,Michigan,48227,Central,AD001509
TS-21370,United States,Chicago,Illinois,60623,Central,AD001510
DM-13345,United States,Newark,Ohio,43055,East,AD001511
RE-19450,United States,Dallas,Texas,75081,Central,AD001512
JD-16150,United States,Newark,Delaware,19711,East,AD001513
BF-11215,United States,Albuquerque,New Mexico,87105,West,AD001514
ML-17755,United States,Toledo,Ohio,43615,East,AD001515
YC-21895,United States,Newark,Delaware,19711,East,AD001516
LR-16915,United States,Los Angeles,California,90045,West,AD001517
BS-11755,United States,Los Angeles,California,90032,West,AD001518
KM-16375,United States,Dallas,Texas,75217,Central,AD001519
BT-11530,United States,San Diego,California,92037,West,AD001520
KB-16405,United States,Apple Valley,California,92307,West,AD001521
DW-13480,United States,Louisville,Kentucky,40214,South,AD001522
JC-15340,United States,New York City,New York,10024,East,AD001523
TP-21415,United States,Houston,Texas,77070,Central,AD001524
DB-12910,United States,Henderson,Kentucky,42420,South,AD001525
BH-11710,United States,Newark,Delaware,19711,East,AD001526
TD-20995,United States,Bolingbrook,Illinois,60440,Central,AD001527
CV-12805,United States,Fort Worth,Texas,76106,Central,AD001528
CS-12355,United States,New York City,New York,10024,East,AD001529
JG-15310,United States,Providence,Rhode Island,2908,East,AD001530
JP-16135,United States,Columbus,Ohio,43229,East,AD001531
EC-14050,United States,New York City,New York,10024,East,AD001532
KH-16630,United States,Houston,Texas,77070,Central,AD001533
FG-14260,United States,Aurora,Illinois,60505,Central,AD001534
AA-10480,United States,Springfield,Missouri,65807,Central,AD001535
MS-17770,United States,Seattle,Washington,98105,West,AD001536
JE-15610,United States,Lakeland,Florida,33801,South,AD001537
EB-14110,United States,Philadelphia,Pennsylvania,19134,East,AD001538
BP-11155,United States,New York City,New York,10011,East,AD001539
CC-12100,United States,Los Angeles,California,90049,West,AD001540
JP-15460,United States,Oceanside,New York,11572,East,AD001541
LS-16975,United States,Dallas,Texas,75081,Central,AD001542
JL-15850,United States,New York City,New York,10035,East,AD001543
CY-12745,United States,San Antonio,Texas,78207,Central,AD001544
RB-19360,United States,Cincinnati,Ohio,45231,East,AD001545
AR-10825,United States,Austin,Texas,78745,Central,AD001546
CS-11845,United States,Seattle,Washington,98105,West,AD001547
AR-10825,United States,Los Angeles,California,90004,West,AD001548
RD-19810,United States,New York City,New York,10035,East,AD001549
KH-16510,United States,Seattle,Washington,98103,West,AD001550
NF-18385,United States,Newark,Ohio,43055,East,AD001551
SM-20950,United States,Maple Grove,Minnesota,55369,Central,AD001552
GH-14410,United States,Glendale,Arizona,85301,West,AD001553
EM-13810,United States,New York City,New York,10009,East,AD001554
DB-13210,United States,Jacksonville,North Carolina,28540,South,AD001555
PT-19090,United States,Houston,Texas,77070,Central,AD001556
HF-14995,United States,San Francisco,California,94109,West,AD001557
KW-16435,United States,Lansing,Michigan,48911,Central,AD001558
KC-16675,United States,Tallahassee,Florida,32303,South,AD001559
PK-19075,United States,Columbia,South Carolina,29203,South,AD001560
KT-16465,United States,Chicago,Illinois,60623,Central,AD001561
EP-13915,United States,Detroit,Michigan,48227,Central,AD001562
AP-10915,United States,Fort Collins,Colorado,80525,West,AD001563
SH-20395,United States,New York City,New York,10024,East,AD001564
